CustomerID,Segment,RFM Score,Recency,Total Orders,Total Revenue,Churn Risk,Last Purchase Date
17409,Lost Customers,111,185,2,93.7,High Risk,2011-06-08 10:36:00
17410,Loyal Customers,434,16,5,840.72,Low Risk,2011-11-23 15:46:00
17411,Loyal Customers,533,12,4,439.9000000000001,Low Risk,2011-11-27 14:25:00
17412,Champions,544,3,7,1031.84,Low Risk,2011-12-07 11:36:00
17414,Lost Customers,111,185,1,28.0,High Risk,2011-06-08 11:43:00
17415,At Risk,211,80,1,138.44,High Risk,2011-09-21 12:50:00
17416,Champions,445,30,7,4015.98,Low Risk,2011-11-10 12:47:00
17418,Potential Loyalists,313,42,2,332.51,Medium Risk,2011-10-28 13:00:00
17419,Champions,545,11,13,3416.17,Low Risk,2011-11-28 13:47:00
17420,Potential Loyalists,323,50,3,485.08,Medium Risk,2011-10-20 14:52:00
17422,Champions,445,16,10,1609.85,Low Risk,2011-11-23 13:27:00
17423,Potential Loyalists,313,46,2,362.19,Medium Risk,2011-10-24 13:36:00
17425,Potential Loyalists,314,61,1,655.97,Medium Risk,2011-10-10 11:37:00
17426,Champions,545,4,7,3775.84,Low Risk,2011-12-05 16:12:00
17427,At Risk,211,72,1,30.0,High Risk,2011-09-29 11:29:00
17428,Champions,345,38,28,4533.99,Low Risk,2011-11-01 14:51:00
17429,Potential Loyalists,233,121,4,401.72,Medium Risk,2011-08-11 10:13:00
17430,Potential Loyalists,312,33,2,218.56,Medium Risk,2011-11-07 09:24:00
17431,At Risk,113,313,1,337.55,High Risk,2011-01-30 14:36:00
17432,Potential Loyalists,413,18,2,343.11,Medium Risk,2011-11-21 17:33:00
17433,At Risk,212,88,1,262.01,High Risk,2011-09-12 14:24:00
17434,Champions,545,2,8,1913.12,Low Risk,2011-12-07 13:16:00
17436,Potential Loyalists,512,2,2,216.3,Medium Risk,2011-12-08 12:30:00
17438,At Risk,112,247,2,223.55,High Risk,2011-04-06 17:16:00
17440,Potential Loyalists,231,148,4,22.62,Medium Risk,2011-07-15 10:36:00
17442,Champions,445,29,9,2005.59,Low Risk,2011-11-10 14:54:00
17444,Potential Loyalists,215,152,2,1748.2900000000002,Medium Risk,2011-07-11 10:33:00
17446,At Risk,211,177,2,120.90000000000002,High Risk,2011-06-16 10:42:00
17447,Potential Loyalists,313,40,2,515.03,Medium Risk,2011-10-30 14:18:00
17449,Champions,545,2,8,1832.86,Low Risk,2011-12-07 16:56:00
17450,Champions,545,11,10,1976.4399999999998,Low Risk,2011-11-29 10:16:00
17451,Champions,545,1,9,1638.8000000000002,Low Risk,2011-12-08 15:02:00
17453,Potential Loyalists,413,18,2,457.46999999999997,Medium Risk,2011-11-22 09:42:00
17454,Potential Loyalists,133,192,4,432.6300000000001,Medium Risk,2011-05-31 13:58:00
17455,Lost Customers,111,204,1,111.8,High Risk,2011-05-20 12:31:00
17456,At Risk,112,365,1,219.62,High Risk,2010-12-09 15:23:00
17457,Potential Loyalists,232,127,4,216.48999999999998,Medium Risk,2011-08-05 12:48:00
17458,Potential Loyalists,412,15,1,275.70000000000005,Medium Risk,2011-11-24 13:01:00
17459,Potential Loyalists,313,43,2,551.99,Medium Risk,2011-10-27 13:25:00
17460,Potential Loyalists,233,79,6,426.98,Medium Risk,2011-09-22 10:58:00
17461,Loyal Customers,424,23,3,600.1099999999999,Low Risk,2011-11-17 10:21:00
17462,Loyal Customers,324,51,3,612.44,Low Risk,2011-10-19 13:36:00
17463,Champions,435,16,6,1435.3600000000001,Low Risk,2011-11-23 13:40:00
17464,At Risk,211,158,1,105.4,High Risk,2011-07-04 13:19:00
17466,Loyal Customers,513,10,2,499.03,Low Risk,2011-11-29 13:15:00
17468,Potential Loyalists,511,10,2,137.0,Medium Risk,2011-11-29 15:33:00
17469,Champions,435,16,6,1660.27,Low Risk,2011-11-23 13:15:00
17470,Loyal Customers,334,45,5,734.4100000000001,Low Risk,2011-10-26 12:42:00
17472,Potential Loyalists,124,191,3,626.59,Medium Risk,2011-06-01 14:57:00
17475,At Risk,212,79,1,194.36999999999995,High Risk,2011-09-21 14:55:00
17480,Potential Loyalists,213,74,2,511.82,Medium Risk,2011-09-27 10:21:00
17481,Champions,534,4,4,1040.76,Low Risk,2011-12-06 12:28:00
17483,Potential Loyalists,323,65,3,345.94000000000005,Medium Risk,2011-10-05 13:10:00
17486,At Risk,113,261,1,349.97,High Risk,2011-03-23 14:00:00
17489,Potential Loyalists,313,59,2,361.5199999999999,Medium Risk,2011-10-12 08:56:00
17490,Champions,544,1,11,1121.13,Low Risk,2011-12-09 09:08:00
17491,Champions,545,1,10,2001.1799999999996,Low Risk,2011-12-08 16:18:00
17492,At Risk,112,248,1,221.12,High Risk,2011-04-05 15:21:00
17495,Loyal Customers,513,8,2,405.26,Low Risk,2011-12-02 12:08:00
17496,At Risk,112,359,1,251.10000000000002,High Risk,2010-12-16 08:39:00
17498,At Risk,212,76,1,235.74,High Risk,2011-09-25 12:25:00
17499,At Risk,113,290,1,424.4,High Risk,2011-02-23 09:14:00
17501,At Risk,112,221,2,241.50000000000003,High Risk,2011-05-03 09:47:00
17502,Champions,534,9,4,594.8600000000001,Low Risk,2011-11-30 13:13:00
17503,Loyal Customers,513,3,2,478.90999999999997,Low Risk,2011-12-07 09:18:00
17504,Loyal Customers,145,206,9,1419.9700000000003,Low Risk,2011-05-17 12:59:00
17505,Potential Loyalists,214,162,2,994.24,Medium Risk,2011-07-01 12:50:00
17506,Potential Loyalists,312,70,2,227.20000000000005,Medium Risk,2011-09-30 12:54:00
17507,At Risk,113,262,2,549.33,High Risk,2011-03-23 11:48:00
17508,At Risk,113,281,1,387.31,High Risk,2011-03-04 08:10:00
17509,Champions,345,58,10,5869.4400000000005,Low Risk,2011-10-13 11:46:00
17510,Potential Loyalists,412,25,1,282.98,Medium Risk,2011-11-15 10:00:00
17511,Champions,545,3,42,7727.02,Low Risk,2011-12-07 10:12:00
17512,Champions,345,51,9,1588.5600000000002,Low Risk,2011-10-19 15:26:00
17513,At Risk,211,72,1,69.6,High Risk,2011-09-28 16:42:00
17514,At Risk,212,128,1,187.65,High Risk,2011-08-03 15:45:00
17515,Loyal Customers,433,31,4,390.27000000000004,Low Risk,2011-11-08 14:04:00
17516,Loyal Customers,434,15,5,628.5099999999999,Low Risk,2011-11-24 16:51:00
17517,Lost Customers,111,309,1,128.44,High Risk,2011-02-04 11:48:00
17519,Champions,444,17,7,1068.0500000000002,Low Risk,2011-11-22 16:43:00
17520,Potential Loyalists,313,54,1,423.44,Medium Risk,2011-10-17 12:04:00
17521,Loyal Customers,434,24,4,672.09,Low Risk,2011-11-15 14:00:00
17522,Champions,534,2,5,643.81,Low Risk,2011-12-08 12:31:00
17523,Potential Loyalists,512,11,2,263.42999999999995,Medium Risk,2011-11-28 13:20:00
17524,Lost Customers,111,361,1,145.0,High Risk,2010-12-13 14:32:00
17525,At Risk,112,360,1,295.5,High Risk,2010-12-15 12:05:00
17526,Loyal Customers,532,5,4,155.2,Low Risk,2011-12-05 11:05:00
17527,Loyal Customers,334,54,4,613.8700000000001,Low Risk,2011-10-17 12:32:00
17528,Champions,545,1,10,2542.6099999999997,Low Risk,2011-12-08 13:27:00
17530,Champions,545,1,10,2026.2900000000002,Low Risk,2011-12-08 18:42:00
17531,At Risk,212,121,2,233.10000000000002,High Risk,2011-08-11 10:19:00
17534,Potential Loyalists,312,54,1,223.36,Medium Risk,2011-10-17 12:47:00
17535,At Risk,112,280,1,164.39999999999998,High Risk,2011-03-04 15:20:00
17537,Loyal Customers,414,30,2,759.31,Low Risk,2011-11-10 10:56:00
17538,Potential Loyalists,411,26,1,92.66,Medium Risk,2011-11-14 12:12:00
17540,Potential Loyalists,413,25,2,527.05,Medium Risk,2011-11-15 11:56:00
17542,Lost Customers,111,270,1,141.55,High Risk,2011-03-15 11:45:00
17545,Potential Loyalists,323,43,3,403.98999999999995,Medium Risk,2011-10-27 14:04:00
17547,Lost Customers,111,372,1,0.0,High Risk,2010-12-02 14:29:00
17548,At Risk,121,218,3,79.5,High Risk,2011-05-06 10:00:00
17549,Potential Loyalists,411,24,2,16.439999999999998,Medium Risk,2011-11-16 09:59:00
17550,At Risk,122,197,3,185.90999999999997,High Risk,2011-05-26 14:09:00
17551,At Risk,112,359,1,246.14000000000001,High Risk,2010-12-15 14:12:00
17552,Loyal Customers,334,43,6,811.6700000000001,Low Risk,2011-10-28 12:14:00
17554,Champions,534,1,5,1220.91,Low Risk,2011-12-08 14:15:00
17555,Potential Loyalists,413,20,2,464.86,Medium Risk,2011-11-20 12:22:00
17556,Lost Customers,111,206,1,67.95,High Risk,2011-05-18 10:48:00
17557,Loyal Customers,423,14,3,481.2600000000001,Low Risk,2011-11-25 12:57:00
17560,Potential Loyalists,222,155,3,277.42,Medium Risk,2011-07-07 15:06:00
17561,Potential Loyalists,411,19,1,125.29999999999998,Medium Risk,2011-11-20 12:53:00
17562,Champions,444,14,8,1078.82,Low Risk,2011-11-25 14:21:00
17564,Loyal Customers,423,24,3,397.4599999999999,Low Risk,2011-11-15 13:27:00
17566,Loyal Customers,514,8,2,730.22,Low Risk,2011-12-01 19:54:00
17567,Champions,545,7,10,2380.62,Low Risk,2011-12-02 15:48:00
17569,At Risk,112,332,1,202.9,High Risk,2011-01-11 14:15:00
17571,Loyal Customers,324,50,3,928.71,Low Risk,2011-10-20 15:57:00
17572,Potential Loyalists,232,71,4,206.85000000000002,Medium Risk,2011-09-29 17:53:00
17573,Loyal Customers,432,29,4,294.78999999999996,Low Risk,2011-11-10 13:01:00
17574,Lost Customers,111,243,1,120.1,High Risk,2011-04-11 09:47:00
17576,Champions,545,8,21,2646.2,Low Risk,2011-12-01 18:12:00
17578,Lost Customers,111,218,1,96.3,High Risk,2011-05-05 18:38:00
17579,Loyal Customers,533,5,4,404.45,Low Risk,2011-12-05 12:28:00
17580,At Risk,112,312,2,160.06999999999996,High Risk,2011-01-31 14:07:00
17581,Champions,545,1,28,7707.51,Low Risk,2011-12-09 12:21:00
17582,Lost Customers,111,236,1,99.36999999999999,High Risk,2011-04-17 13:18:00
17584,Loyal Customers,523,7,3,576.2,Low Risk,2011-12-02 17:12:00
17585,Loyal Customers,234,109,4,798.9200000000001,Low Risk,2011-08-22 13:30:00
17588,At Risk,211,100,1,35.400000000000006,High Risk,2011-08-31 13:37:00
17589,Loyal Customers,335,60,4,2049.57,Low Risk,2011-10-10 16:58:00
17590,Loyal Customers,524,2,3,1151.19,Low Risk,2011-12-07 12:55:00
17591,Loyal Customers,245,73,7,1458.17,Low Risk,2011-09-27 13:42:00
17593,Champions,535,4,6,2417.4800000000005,Low Risk,2011-12-06 10:30:00
17594,Potential Loyalists,214,85,2,993.1800000000001,Medium Risk,2011-09-15 16:34:00
17595,Potential Loyalists,512,12,2,296.89,Medium Risk,2011-11-27 16:08:00
17596,Champions,444,23,7,1056.79,Low Risk,2011-11-16 14:11:00
17597,Potential Loyalists,114,214,1,1058.04,Medium Risk,2011-05-10 11:54:00
17600,Potential Loyalists,411,18,1,115.68,Medium Risk,2011-11-22 09:43:00
17601,Lost Customers,111,239,1,108.45,High Risk,2011-04-14 18:02:00
17602,Champions,545,2,8,4110.530000000001,Low Risk,2011-12-07 13:53:00
17603,At Risk,311,50,2,144.72,High Risk,2011-10-20 19:19:00
17604,At Risk,112,217,2,235.27,High Risk,2011-05-06 13:43:00
17608,Potential Loyalists,312,33,2,191.99,Medium Risk,2011-11-06 13:06:00
17609,Loyal Customers,334,41,6,891.64,Low Risk,2011-10-30 12:28:00
17611,Champions,545,7,18,2958.5699999999997,Low Risk,2011-12-02 13:29:00
17612,Champions,345,53,9,1488.04,Low Risk,2011-10-17 14:59:00
17613,Champions,445,23,15,3725.82,Low Risk,2011-11-17 10:51:00
17614,Potential Loyalists,313,57,1,313.61999999999995,Medium Risk,2011-10-13 16:01:00
17615,Potential Loyalists,222,130,3,195.05,Medium Risk,2011-08-01 14:06:00
17618,Loyal Customers,524,6,3,631.93,Low Risk,2011-12-04 11:50:00
17619,At Risk,112,312,1,198.47,High Risk,2011-01-31 14:18:00
17620,At Risk,311,60,1,47.44,High Risk,2011-10-11 12:08:00
17621,Loyal Customers,424,21,3,597.7,Low Risk,2011-11-18 17:11:00
17623,Potential Loyalists,313,33,1,455.45,Medium Risk,2011-11-07 11:32:00
17624,Loyal Customers,414,15,2,699.23,Low Risk,2011-11-25 10:52:00
17625,Champions,435,18,4,1728.4499999999998,Low Risk,2011-11-21 13:36:00
17628,At Risk,211,81,1,75.75000000000001,High Risk,2011-09-19 15:21:00
17629,Champions,545,6,9,1449.47,Low Risk,2011-12-04 10:56:00
17630,At Risk,212,170,2,195.60000000000002,High Risk,2011-06-23 11:58:00
17631,Loyal Customers,523,2,3,396.29000000000013,Low Risk,2011-12-08 09:47:00
17633,Loyal Customers,434,31,5,1041.29,Low Risk,2011-11-08 13:25:00
17634,Champions,345,36,9,1298.3400000000001,Low Risk,2011-11-03 13:09:00
17636,Potential Loyalists,512,9,2,266.80999999999995,Medium Risk,2011-12-01 08:29:00
17637,Potential Loyalists,413,31,2,399.06,Medium Risk,2011-11-08 12:51:00
17639,Lost Customers,111,276,1,53.45,High Risk,2011-03-08 15:22:00
17640,At Risk,211,87,1,114.3,High Risk,2011-09-14 09:13:00
17642,Potential Loyalists,214,120,2,605.14,Medium Risk,2011-08-12 09:11:00
17643,Lost Customers,111,373,1,58.800000000000004,High Risk,2010-12-01 14:38:00
17644,Champions,545,1,16,2145.86,Low Risk,2011-12-08 13:43:00
17646,Potential Loyalists,134,219,4,730.24,Medium Risk,2011-05-04 13:17:00
17647,At Risk,311,65,1,82.11000000000001,High Risk,2011-10-05 15:38:00
17648,Loyal Customers,324,61,3,1029.7,Low Risk,2011-10-10 09:41:00
17649,Potential Loyalists,214,138,1,750.1400000000001,Medium Risk,2011-07-24 15:53:00
17650,Potential Loyalists,412,21,1,166.07999999999998,Medium Risk,2011-11-18 14:52:00
17651,Champions,545,12,13,3605.7799999999997,Low Risk,2011-11-28 10:29:00
17652,Champions,445,25,14,3931.270000000001,Low Risk,2011-11-14 12:55:00
17653,Loyal Customers,433,29,4,443.62,Low Risk,2011-11-10 14:26:00
17654,Lost Customers,111,277,1,80.65,High Risk,2011-03-07 13:17:00
17655,Champions,545,11,7,1312.69,Low Risk,2011-11-29 11:34:00
17656,Loyal Customers,234,73,5,1079.2499999999998,Low Risk,2011-09-27 13:04:00
17658,Potential Loyalists,412,26,2,200.21999999999997,Medium Risk,2011-11-14 12:07:00
17659,Champions,545,4,13,2217.16,Low Risk,2011-12-06 09:29:00
17660,At Risk,212,141,1,168.8,High Risk,2011-07-21 13:37:00
17663,Champions,445,26,8,1369.81,Low Risk,2011-11-14 08:56:00
17664,Potential Loyalists,413,19,2,535.44,Medium Risk,2011-11-21 11:29:00
17666,Potential Loyalists,511,4,2,110.58000000000001,Medium Risk,2011-12-06 09:06:00
17667,Loyal Customers,335,66,5,1573.97,Low Risk,2011-10-04 14:32:00
17668,Potential Loyalists,511,1,2,145.25,Medium Risk,2011-12-08 13:25:00
17669,Loyal Customers,344,43,7,880.5200000000001,Low Risk,2011-10-28 08:53:00
17670,At Risk,112,228,1,173.89999999999998,High Risk,2011-04-26 09:12:00
17671,Loyal Customers,434,16,5,1036.2900000000002,Low Risk,2011-11-24 12:21:00
17672,Loyal Customers,325,44,3,1819.92,Low Risk,2011-10-27 10:56:00
17673,Champions,545,1,7,1368.6,Low Risk,2011-12-08 13:06:00
17674,At Risk,212,74,2,271.32,High Risk,2011-09-26 13:35:00
17675,Champions,545,1,36,12751.550000000001,Low Risk,2011-12-08 18:03:00
17676,Champions,544,4,7,1268.6000000000001,Low Risk,2011-12-05 15:16:00
17677,Champions,545,2,34,2977.74,Low Risk,2011-12-08 09:56:00
17678,At Risk,112,264,1,298.11,High Risk,2011-03-21 11:52:00
17679,Potential Loyalists,314,53,2,751.2599999999999,Medium Risk,2011-10-18 07:43:00
17680,Potential Loyalists,411,24,1,138.9,Medium Risk,2011-11-16 12:42:00
17682,Champions,535,10,6,2296.49,Low Risk,2011-11-29 15:59:00
17684,Potential Loyalists,312,44,1,201.00999999999996,Medium Risk,2011-10-27 11:10:00
17685,Champions,445,17,7,2453.5599999999995,Low Risk,2011-11-23 11:36:00
17686,Champions,545,7,7,3882.28,Low Risk,2011-12-02 15:39:00
17690,Champions,445,30,16,2897.12,Low Risk,2011-11-09 15:17:00
17691,At Risk,112,358,2,230.0,High Risk,2010-12-16 17:20:00
17692,Loyal Customers,234,127,5,611.0399999999998,Low Risk,2011-08-04 14:01:00
17693,At Risk,212,136,2,166.47,High Risk,2011-07-26 16:22:00
17694,At Risk,212,142,1,204.32,High Risk,2011-07-21 12:00:00
17695,Potential Loyalists,214,132,2,607.9399999999999,Medium Risk,2011-07-31 10:40:00
17696,Champions,345,38,12,1559.13,Low Risk,2011-11-01 13:43:00
17697,At Risk,112,236,1,245.65000000000003,High Risk,2011-04-17 15:40:00
17698,Lost Customers,111,261,1,137.1,High Risk,2011-03-24 11:34:00
17700,Champions,435,17,5,1987.5399999999997,Low Risk,2011-11-23 11:51:00
17701,At Risk,112,253,1,193.65,High Risk,2011-04-01 12:25:00
17702,Loyal Customers,434,30,6,1016.9899999999998,Low Risk,2011-11-09 16:03:00
17703,Loyal Customers,324,35,3,798.74,Low Risk,2011-11-04 15:51:00
17704,Potential Loyalists,214,169,2,697.1400000000001,Medium Risk,2011-06-24 09:40:00
17705,Champions,545,3,10,1496.7200000000003,Low Risk,2011-12-06 13:45:00
17706,Champions,545,4,22,6270.530000000001,Low Risk,2011-12-05 13:34:00
17707,Lost Customers,111,185,2,50.400000000000006,High Risk,2011-06-07 15:03:00
17708,At Risk,112,188,2,228.03,High Risk,2011-06-05 10:12:00
17709,At Risk,211,170,1,27.6,High Risk,2011-06-23 11:55:00
17711,Loyal Customers,513,11,2,369.8,Low Risk,2011-11-29 11:40:00
17712,Potential Loyalists,313,45,1,362.91,Medium Risk,2011-10-26 12:28:00
17714,At Risk,112,321,1,153.0,High Risk,2011-01-23 10:32:00
17716,Champions,445,29,11,4389.49,Low Risk,2011-11-10 15:59:00
17718,Lost Customers,111,232,1,93.0,High Risk,2011-04-21 13:39:00
17719,Champions,345,38,18,3370.82,Low Risk,2011-11-02 10:36:00
17720,Loyal Customers,434,26,4,809.84,Low Risk,2011-11-13 15:04:00
17722,Loyal Customers,235,96,6,1546.3600000000001,Low Risk,2011-09-04 15:22:00
17723,At Risk,212,173,2,163.9,High Risk,2011-06-20 10:25:00
17724,Loyal Customers,334,58,4,617.9000000000001,Low Risk,2011-10-13 10:53:00
17725,Champions,445,16,13,2831.63,Low Risk,2011-11-23 16:34:00
17727,Loyal Customers,514,9,2,896.3500000000001,Low Risk,2011-11-30 15:21:00
17728,Champions,535,4,4,2470.4799999999996,Low Risk,2011-12-06 08:52:00
17730,Champions,545,3,15,3855.5800000000004,Low Risk,2011-12-06 15:43:00
17731,Loyal Customers,234,79,5,792.51,Low Risk,2011-09-21 15:02:00
17732,At Risk,112,373,1,186.82,High Risk,2010-12-02 09:29:00
17733,Potential Loyalists,313,39,2,418.08,Medium Risk,2011-11-01 08:16:00
17734,Potential Loyalists,323,54,3,532.21,Medium Risk,2011-10-17 12:33:00
17735,Champions,545,2,19,11990.880000000001,Low Risk,2011-12-07 16:47:00
17736,Potential Loyalists,512,9,2,186.24,Medium Risk,2011-11-30 15:36:00
17737,Potential Loyalists,511,9,2,137.64000000000001,Medium Risk,2011-11-30 15:16:00
17738,Loyal Customers,434,19,5,1255.76,Low Risk,2011-11-20 15:05:00
17739,Champions,544,12,8,1095.65,Low Risk,2011-11-28 09:12:00
17742,At Risk,212,113,2,165.16,High Risk,2011-08-18 15:28:00
17744,Champions,535,4,6,1613.26,Low Risk,2011-12-06 12:11:00
17746,Lost Customers,111,235,2,74.80000000000001,High Risk,2011-04-19 11:26:00
17749,Potential Loyalists,213,178,2,434.5999999999999,Medium Risk,2011-06-14 15:45:00
17750,Champions,544,5,9,1109.66,Low Risk,2011-12-04 14:09:00
17754,Champions,534,1,5,982.55,Low Risk,2011-12-09 11:20:00
17757,Champions,545,1,31,3915.1,Low Risk,2011-12-08 15:31:00
17758,Champions,445,19,8,2926.85,Low Risk,2011-11-20 14:45:00
17759,Loyal Customers,424,17,3,612.86,Low Risk,2011-11-22 16:02:00
17760,Potential Loyalists,412,22,2,218.25000000000003,Medium Risk,2011-11-18 10:56:00
17761,Potential Loyalists,312,33,1,285.64,Medium Risk,2011-11-07 10:23:00
17763,Lost Customers,111,263,1,15.0,High Risk,2011-03-21 14:25:00
17764,Potential Loyalists,314,51,2,660.9000000000001,Medium Risk,2011-10-20 11:03:00
17765,Potential Loyalists,222,159,3,239.63000000000002,Medium Risk,2011-07-04 12:41:00
17767,Potential Loyalists,412,15,1,239.14999999999998,Medium Risk,2011-11-24 14:42:00
17768,Loyal Customers,524,8,3,1277.6100000000004,Low Risk,2011-12-01 13:22:00
17769,Champions,445,13,11,2779.1800000000003,Low Risk,2011-11-27 11:18:00
17770,At Risk,122,199,3,286.57,High Risk,2011-05-25 12:34:00
17771,Potential Loyalists,312,57,2,213.70999999999998,Medium Risk,2011-10-14 11:43:00
17772,Potential Loyalists,511,11,2,107.15,Medium Risk,2011-11-29 11:05:00
17774,Loyal Customers,234,97,4,961.14,Low Risk,2011-09-04 12:49:00
17775,Lost Customers,111,255,1,56.4,High Risk,2011-03-30 10:50:00
17777,Loyal Customers,424,25,3,622.76,Low Risk,2011-11-15 12:02:00
17779,Loyal Customers,433,21,4,450.50999999999993,Low Risk,2011-11-18 14:15:00
17781,At Risk,211,159,1,62.17,High Risk,2011-07-03 16:00:00
17783,At Risk,212,72,2,256.62,High Risk,2011-09-28 16:07:00
17785,At Risk,311,53,1,123.44,High Risk,2011-10-17 13:43:00
17786,At Risk,212,85,2,226.78,High Risk,2011-09-15 12:51:00
17787,Loyal Customers,235,153,4,1455.24,Low Risk,2011-07-10 11:24:00
17788,At Risk,211,130,1,8.2,High Risk,2011-08-02 10:38:00
17789,At Risk,112,281,1,191.64999999999998,High Risk,2011-03-03 13:14:00
17790,Champions,445,27,13,1556.6000000000004,Low Risk,2011-11-13 11:30:00
17791,Potential Loyalists,411,30,1,106.1,Medium Risk,2011-11-10 12:09:00
17793,Potential Loyalists,411,25,1,144.22000000000003,Medium Risk,2011-11-14 14:24:00
17795,At Risk,113,180,2,311.47999999999996,High Risk,2011-06-13 12:36:00
17796,Loyal Customers,333,40,4,493.95000000000005,Low Risk,2011-10-30 15:38:00
17797,Loyal Customers,424,22,3,614.48,Low Risk,2011-11-17 13:21:00
17799,Champions,445,22,9,2415.55,Low Risk,2011-11-17 15:16:00
17800,Loyal Customers,344,37,9,952.36,Low Risk,2011-11-02 12:57:00
17802,Loyal Customers,234,82,4,930.5699999999999,Low Risk,2011-09-18 14:56:00
17805,At Risk,212,74,1,211.82999999999998,High Risk,2011-09-27 11:49:00
17806,Loyal Customers,513,11,1,445.11,Low Risk,2011-11-28 14:12:00
17809,Loyal Customers,434,16,5,723.4999999999999,Low Risk,2011-11-23 12:52:00
17811,Champions,545,4,50,5130.18,Low Risk,2011-12-05 13:46:00
17812,Loyal Customers,433,13,4,505.61000000000007,Low Risk,2011-11-27 11:47:00
17813,Loyal Customers,434,14,6,1021.12,Low Risk,2011-11-25 16:13:00
17816,Potential Loyalists,331,37,4,36.559999999999995,Medium Risk,2011-11-03 11:34:00
